Folder 1,Folder 2,File,Class
Base Images,Evaluation Set,181021_21_59_11_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_59_11_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_59_11_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_59_11_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_21_59_11_Lego_Eval_crop3.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_02_02_Lego_Eval_cam0.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_22_02_03_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_02_03_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_02_03_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_02_03_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_02_03_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_02_03_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_02_03_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_02_03_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_22_02_28_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_02_28_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_02_28_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_02_28_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_02_28_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_02_28_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_02_28_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_02_28_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_02_28_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_22_06_51_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_06_51_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_06_51_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_06_51_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_06_51_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_06_51_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_06_51_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_06_51_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_06_51_Lego_Eval_crop3.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_07_12_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_07_12_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_07_12_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_07_12_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_07_12_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_07_12_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_07_12_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_07_12_Lego_Eval_crop3.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_22_07_13_Lego_Eval_allcams0.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_22_07_38_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_07_38_Lego_Eval_cam0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_07_38_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_07_38_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_07_38_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_07_38_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_07_38_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_07_38_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_07_38_Lego_Eval_crop3.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_07_55_Lego_Eval_cam0.jpg,Lego_2x2
Four Cameras,Evaluation Set,181021_22_07_56_Lego_Eval_allcams0.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_07_56_Lego_Eval_cam1.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_07_56_Lego_Eval_cam2.jpg,Lego_2x2
Base Images,Evaluation Set,181021_22_07_56_Lego_Eval_cam3.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_07_56_Lego_Eval_crop0.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_07_56_Lego_Eval_crop1.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_07_56_Lego_Eval_crop2.jpg,Lego_2x2
Cropped Images,Evaluation Set,181021_22_07_56_Lego_Eval_crop3.jpg,Lego_2x2
Base Images,Evaluation Set,181021_21_07_40_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_07_40_Lego_Eval_cam1.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_07_40_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_07_40_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_07_40_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_07_40_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_07_40_Lego_Eval_crop2.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_21_07_41_Lego_Eval_allcams0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_07_41_Lego_Eval_crop3.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_21_13_33_Lego_Eval_allcams0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_13_33_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_13_33_Lego_Eval_cam1.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_13_33_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_13_33_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_13_33_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_13_33_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_13_33_Lego_Eval_crop2.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_13_33_Lego_Eval_crop3.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_21_16_40_Lego_Eval_allcams0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_16_40_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_16_40_Lego_Eval_cam1.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_16_40_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_16_40_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_16_40_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_16_40_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_16_40_Lego_Eval_crop2.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_16_40_Lego_Eval_crop3.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_21_23_24_Lego_Eval_allcams0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_23_24_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_23_24_Lego_Eval_cam1.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_23_24_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_23_24_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_23_24_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_23_24_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_23_24_Lego_Eval_crop2.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_23_24_Lego_Eval_crop3.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_24_46_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_24_46_Lego_Eval_cam1.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_24_46_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_24_46_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_24_46_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_24_46_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_24_46_Lego_Eval_crop2.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_24_46_Lego_Eval_crop3.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_21_24_47_Lego_Eval_allcams0.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_21_28_29_Lego_Eval_allcams0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_28_29_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_28_29_Lego_Eval_cam1.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_28_29_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_28_29_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_28_29_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_28_29_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_28_29_Lego_Eval_crop2.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_28_29_Lego_Eval_crop3.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_21_29_50_Lego_Eval_allcams0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_29_50_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_29_50_Lego_Eval_cam1.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_29_50_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_29_50_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_29_50_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_29_50_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_29_50_Lego_Eval_crop2.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_29_50_Lego_Eval_crop3.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_21_37_59_Lego_Eval_allcams0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_37_59_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_37_59_Lego_Eval_cam1.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_37_59_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_37_59_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_37_59_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_37_59_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_37_59_Lego_Eval_crop2.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_37_59_Lego_Eval_crop3.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_21_43_54_Lego_Eval_allcams0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_43_54_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_43_54_Lego_Eval_cam1.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_43_54_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_43_54_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_43_54_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_43_54_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_43_54_Lego_Eval_crop2.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_43_54_Lego_Eval_crop3.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_44_40_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_44_40_Lego_Eval_cam1.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_21_44_41_Lego_Eval_allcams0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_44_41_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_44_41_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_44_41_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_44_41_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_44_41_Lego_Eval_crop2.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_44_41_Lego_Eval_crop3.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_48_59_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_48_59_Lego_Eval_cam1.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_21_49_00_Lego_Eval_allcams0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_49_00_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_49_00_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_49_00_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_49_00_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_49_00_Lego_Eval_crop2.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_49_00_Lego_Eval_crop3.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_21_59_50_Lego_Eval_allcams0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_59_50_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_59_50_Lego_Eval_cam1.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_59_50_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_21_59_50_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_59_50_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_59_50_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_59_50_Lego_Eval_crop2.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_21_59_50_Lego_Eval_crop3.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_22_01_25_Lego_Eval_allcams0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_22_01_25_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_22_01_25_Lego_Eval_cam1.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_22_01_25_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_22_01_25_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_22_01_25_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_22_01_25_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_22_01_25_Lego_Eval_crop2.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_22_01_25_Lego_Eval_crop3.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_22_03_19_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_22_03_19_Lego_Eval_cam1.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_22_03_19_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_22_03_19_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_22_03_19_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_22_03_19_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_22_03_19_Lego_Eval_crop2.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_22_03_19_Lego_Eval_crop3.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_22_03_20_Lego_Eval_allcams0.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_22_06_19_Lego_Eval_allcams0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_22_06_19_Lego_Eval_cam0.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_22_06_19_Lego_Eval_cam1.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_22_06_19_Lego_Eval_cam2.jpg,Lego_2x2_L
Base Images,Evaluation Set,181021_22_06_19_Lego_Eval_cam3.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_22_06_19_Lego_Eval_crop0.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_22_06_19_Lego_Eval_crop1.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_22_06_19_Lego_Eval_crop2.jpg,Lego_2x2_L
Cropped Images,Evaluation Set,181021_22_06_19_Lego_Eval_crop3.jpg,Lego_2x2_L
Four Cameras,Evaluation Set,181021_21_06_18_Lego_Eval_allcams0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_06_18_Lego_Eval_cam0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_06_18_Lego_Eval_cam1.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_06_18_Lego_Eval_cam2.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_06_18_Lego_Eval_cam3.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_06_18_Lego_Eval_crop0.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_06_18_Lego_Eval_crop1.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_06_18_Lego_Eval_crop2.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_06_18_Lego_Eval_crop3.jpg,Lego_2x3
Four Cameras,Evaluation Set,181021_21_07_59_Lego_Eval_allcams0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_07_59_Lego_Eval_cam0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_07_59_Lego_Eval_cam1.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_07_59_Lego_Eval_cam2.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_07_59_Lego_Eval_cam3.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_07_59_Lego_Eval_crop0.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_07_59_Lego_Eval_crop1.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_07_59_Lego_Eval_crop2.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_07_59_Lego_Eval_crop3.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_09_40_Lego_Eval_cam0.jpg,Lego_2x3
Four Cameras,Evaluation Set,181021_21_09_41_Lego_Eval_allcams0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_09_41_Lego_Eval_cam1.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_09_41_Lego_Eval_cam2.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_09_41_Lego_Eval_cam3.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_09_41_Lego_Eval_crop0.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_09_41_Lego_Eval_crop1.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_09_41_Lego_Eval_crop2.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_09_41_Lego_Eval_crop3.jpg,Lego_2x3
Four Cameras,Evaluation Set,181021_21_11_22_Lego_Eval_allcams0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_11_22_Lego_Eval_cam0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_11_22_Lego_Eval_cam1.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_11_22_Lego_Eval_cam2.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_11_22_Lego_Eval_cam3.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_11_22_Lego_Eval_crop0.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_11_22_Lego_Eval_crop1.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_11_22_Lego_Eval_crop2.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_11_22_Lego_Eval_crop3.jpg,Lego_2x3
Four Cameras,Evaluation Set,181021_21_12_01_Lego_Eval_allcams0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_12_01_Lego_Eval_cam0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_12_01_Lego_Eval_cam1.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_12_01_Lego_Eval_cam2.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_12_01_Lego_Eval_cam3.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_12_01_Lego_Eval_crop0.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_12_01_Lego_Eval_crop1.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_12_01_Lego_Eval_crop2.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_12_01_Lego_Eval_crop3.jpg,Lego_2x3
Four Cameras,Evaluation Set,181021_21_14_54_Lego_Eval_allcams0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_14_54_Lego_Eval_cam0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_14_54_Lego_Eval_cam1.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_14_54_Lego_Eval_cam2.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_14_54_Lego_Eval_cam3.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_14_54_Lego_Eval_crop0.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_14_54_Lego_Eval_crop1.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_14_54_Lego_Eval_crop2.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_14_54_Lego_Eval_crop3.jpg,Lego_2x3
Four Cameras,Evaluation Set,181021_21_15_53_Lego_Eval_allcams0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_15_53_Lego_Eval_cam0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_15_53_Lego_Eval_cam1.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_15_53_Lego_Eval_cam2.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_15_53_Lego_Eval_cam3.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_15_53_Lego_Eval_crop0.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_15_53_Lego_Eval_crop1.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_15_53_Lego_Eval_crop2.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_15_53_Lego_Eval_crop3.jpg,Lego_2x3
Four Cameras,Evaluation Set,181021_21_27_19_Lego_Eval_allcams0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_27_19_Lego_Eval_cam0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_27_19_Lego_Eval_cam1.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_27_19_Lego_Eval_cam2.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_27_19_Lego_Eval_cam3.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_27_19_Lego_Eval_crop0.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_27_19_Lego_Eval_crop1.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_27_19_Lego_Eval_crop2.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_27_19_Lego_Eval_crop3.jpg,Lego_2x3
Four Cameras,Evaluation Set,181021_21_29_25_Lego_Eval_allcams0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_29_25_Lego_Eval_cam0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_29_25_Lego_Eval_cam1.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_29_25_Lego_Eval_cam2.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_29_25_Lego_Eval_cam3.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_29_25_Lego_Eval_crop0.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_29_25_Lego_Eval_crop1.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_29_25_Lego_Eval_crop2.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_29_25_Lego_Eval_crop3.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_30_12_Lego_Eval_cam0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_30_12_Lego_Eval_cam1.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_30_12_Lego_Eval_cam2.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_30_12_Lego_Eval_cam3.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_30_12_Lego_Eval_crop0.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_30_12_Lego_Eval_crop1.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_30_12_Lego_Eval_crop2.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_30_12_Lego_Eval_crop3.jpg,Lego_2x3
Four Cameras,Evaluation Set,181021_21_30_13_Lego_Eval_allcams0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_34_49_Lego_Eval_cam0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_34_49_Lego_Eval_cam1.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_34_49_Lego_Eval_cam2.jpg,Lego_2x3
Four Cameras,Evaluation Set,181021_21_34_50_Lego_Eval_allcams0.jpg,Lego_2x3
Base Images,Evaluation Set,181021_21_34_50_Lego_Eval_cam3.jpg,Lego_2x3
Cropped Images,Evaluation Set,181021_21_34_50_Lego_Eval_crop0.jpg,Lego_2x3
